sncRNA	gene_type	aCM_1_salmon	aCM_2_salmon	aCM_1_fc	aCM_2_fc
URS00006F41F5_GR_chr7_44250135_44250224_90_+	snoRNA	37.018824701398295	26.96980612467224	24.08769415771667	19.508948896298612
URS00007015C3_GR_chr7_44250450_44250542_93_+	snoRNA	33.618164165476465	34.86968372309632	42.3154793918812	47.685290255025
URS0000EFC773_GR_chr7_45121761_45121818_58_+	precursor_RNA	1987.5537724978738	1283.800751251355	621.5485367482247	432.4873850990785
URS0000159992_GR_chr7_45123025_45123111_87_-	snoRNA	4.655566701774588	4.828653504743597	5.343059479944447	6.356665848710631
URS0000631781_GR_chr7_45126346_45126435_90_-	snoRNA	23.369117502461513	27.603803094332083	6.112058431360752	7.70820247502643
URS000068A2BA_GR_chr7_45126601_45126670_70_-	snoRNA	1.1281178506245653	1.0014659725479578	10.425982816086345	11.770399167433496
URS000075E48F_GR_chr7_45126603_45126668_66_-	snoRNA	24.614425680082114	26.763291034864817	10.236585448230104	11.589399474895615
URS00003E8A3C_GR_chr7_45126864_45126945_82_-	snoRNA	78.32305620983611	103.50515807404925	41.169967600750674	59.18906712087575
URS00006D6E38_GR_chr7_45127382_45127464_83_-	snoRNA	3.2435674048395686	1.998520437930739	167.28921847702213	233.59581876230263
URS00005EF12F_GR_chr7_45127383_45127463_81_-	snoRNA	265.77513517367	344.53784548396266	167.00169958124036	233.48743571287875
URS00006B11E3_GR_chr7_59978808_59978874_67_-	snoRNA	12.006459541907338	9.049874522529043	23.4978240421644	22.52958448374218
URS000043FC73_GR_chr7_59978811_59978856_46_-	snoRNA	29.893636690682442	29.82078664206095	15.993809051860188	16.529498867636118
mmu_piR_010465_DQ686557	piRNA	6.536289195133013	17.06700174005552	3.8860688850503498	7.225897905090158
URS00000CC06A_GR_chr7_79466419_79466491_73_+	tRNA	1.0488890200899776	3.9200039405128653	4.807954868350609	8.980619475262793
URS000016CF30_GR_chr7_79505278_79505339_62_+	precursor_RNA	7.555122485640852	4.999261660445226	1.3246406269945552	1.2854229661672307
URS000075B089_GR_chr7_81529916_81529988_73_+	precursor_RNA	67.36887863776926	57.380580744689915	29.588204461541604	28.01051529310785
URS000036CE6D_GR_chr7_81529958_81529980_23_+	miRNA	2.4646157637772865	2.9775883870365	1.5402797988308783	2.0050864143418017
URS0000274D65_GR_chr7_92102149_92102217_69_+	tRNA	1.2127102027685734	1.4026445391771072	8.074488989871204	19.195721883463598
URS000062C4DE_GR_chr7_98815415_98815486_72_+	tRNA	1.5550721376130567	2.3672256430167256	5.636283115721881	6.52140808383493
URS000035E22C_GR_chr7_98815422_98815445_24_+	piRNA	1.358619632466794	3.5727936283640567	NA	NA
mmu_piR_000705_DQ541249	piRNA	2.6472827729559794	1.368118901423862	4.164460196839041	3.233066364314375
URS0000670596_GR_chr7_99552269_99552363_95_+	precursor_RNA	3.286282297656934	7.645368264131664	4.410904964651982	11.166705582142477
URS000032B538_GR_chr7_99552328_99552348_21_+	miRNA	3.3775679926544693	8.128233550119733	1.786724566643819	4.663722616709607
URS0000282A3B_GR_chr7_100882307_100882329_23_-	miRNA	16.24883873716243	13.600707221226452	53.96684035903744	56.814394507998514
URS00000C4EA7_GR_chr7_100882330_100882350_21_-	miRNA	5.568422630904564	4.345788541186983	16.42965118752937	14.143987949816493
URS0000613562_GR_chr7_100882367_100882387_21_-	miRNA	3.012424872382536	1.5290737817989148	5.419502995886424	2.6911511171949694
URS0000EFD8FF_GR_chr7_101475381_101475440_60_+	precursor_RNA	31.956899948674636	36.84982073162913	32.87869849104402	45.624928485477014
URS000025D232_GR_chr7_101475382_101475404_23_+	miRNA	71.40042978328276	97.13237743017444	32.37439947542679	45.08301323835761
URS000023BE29_GR_chr7_101475418_101475440_23_+	miRNA	0.9127286637396756	1.2874978180232022	NA	NA
URS0000A8BAD7_GR_chr7_101881184_101881279_96_+	precursor_RNA	1.1867123335589982	1.5290731369360053	NA	NA
URS00006545C9_GR_chr7_116333171_116333257_87_-	snoRNA	1.5954629057893654	3.162317428303024	8.115563117840027	10.294222034280235
URS000005AEAB_GR_chr7_120835479_120835560_82_-	tRNA	2.2309282637960277	2.9454719571138495	5.824539535578988	11.718375303710033
URS00002512EB_GR_chr7_120917517_120917598_82_+	tRNA	4.309947929896494	6.42818823236958	2.8626385298271657	3.6763530364580497
URS00006CB429_GR_chr7_128792581_128792636_56_+	tRNA	28.86524726660289	53.1450115271639	13.911578953440667	22.627129228223673
URS00003454F6_GR_chr7_130834453_130834476_24_+	miRNA	1.6431414891102594	1.368118901423862	66.79794155729823	85.8339559912427
URS00003FAF3A_GR_chr7_138753990_138754061_72_+	tRNA	1.2779983688383258	0.8908162028947626	NA	NA
URS00006849F0_GR_chr7_141221385_141221480_96_-	precursor_RNA	17.688841183908746	16.246571678890305	66.44196578156843	63.42467669236103
URS0000EFD34D_GR_chr7_141221406_141221466_61_-	precursor_RNA	63.0991050568292	54.25192225838951	66.21377618174162	63.243676999823144
URS000055128B_GR_chr7_141221407_141221428_22_-	miRNA	78.04902115746616	70.2567545007565	49.024253626789026	48.3052412977296
URS0000A877B6_GR_chr8_13876091_13876184_94_+	precursor_RNA	13.692841318922195	11.508290552036216	5.375006023920198	4.032933269062618
URS00006B99C3_GR_chr8_21456090_21456181_92_-	snoRNA	3.4610578317915923	1.8383803418420768	1.9932361544870698	1.294093610121141
URS000075C5FD_GR_chr8_23142573_23142662_90_-	precursor_RNA	1301.1719073390018	1312.217475623132	22556.84885789063	25443.72505448283
URS000066667F_GR_chr8_23142584_23142651_68_+	precursor_RNA	58.131341720529385	33.38842846063951	22556.392478690977	25443.45084536779
URS0000EFBDA7_GR_chr8_23142586_23142650_65_+	precursor_RNA	96294.06852796124	101062.86847535899	22554.846494152152	25441.73839318689
URS0000D5539D_GR_chr8_23142629_23142650_22_+	miRNA	346.28433107724277	212.56453844540343	192.97423983352635	132.1568713150095
URS00000DC405_GR_chr8_31149861_31149958_98_-	misc_RNA	66.27335535917881	83.77713792038367	85.81868565086087	118.53528966341614
URS0000433F6A_GR_chr8_38213201_38213283_83_+	tRNA	17.740512293498092	11.568978600466961	11.952571238927616	14.397604285468375
URS000021FC8A_GR_chr8_70895759_70895856_98_-	snoRNA	65.54306979919852	82.1675871820444	79.2125967358751	107.29813509914813
URS000075C034_GR_chr8_72470016_72470036_21_-	miRNA	5.0207084609193515	3.7824450089327506	13.776947089542857	10.974867584662208
URS00005374D8_GR_chr8_84011594_84011613_20_-	miRNA	2.0995686029707668	1.4485958579642062	5.020171196189529	4.226938927531366
URS0000EFE362_GR_chr8_84178719_84178781_63_-	precursor_RNA	213.32424944047966	143.2406900272256	65.62390606618935	47.52596717237189
URS00006B3004_GR_chr8_84178879_84178953_75_-	precursor_RNA	2.221787274010857	2.672548240003835	409.33905459729857	462.3046458260825
URS0000EFE28D_GR_chr8_84178884_84178945_62_-	precursor_RNA	1587.2369551813038	1662.878263803595	409.27059771735054	462.15290955688897
URS00005AF7FD_GR_chr8_84178885_84178906_22_-	miRNA	32.22057205934345	34.161261835303556	15.545416488200532	18.34383111499189
URS0000622AAE_GR_chr8_84208519_84208591_73_+	precursor_RNA	104.70436991531578	99.5992334254436	170.046889790929	199.72286432585705
URS0000391DB6_GR_chr8_84208563_84208584_22_+	miRNA	583.497381137251	651.163830678484	153.2920684236464	183.81440033141976
URS000075AEFF_GR_chr8_84208672_84208758_87_+	precursor_RNA	257.58071541676	363.56869531788374	749.2468596552976	803.0858813161324
URS00000887D8_GR_chr8_84208727_84208747_21_+	miRNA	1980.764039041901	1910.9114349650442	744.6648124907756	797.4206993227461
URS000068164A_GR_chr8_84208834_84208899_66_+	precursor_RNA	786.2753361996057	1003.5410269281674	231.74707568809657	270.13391238408144
URS00001C4513_GR_chr8_84208839_84208860_22_+	miRNA	164.96892015651582	103.5715747621382	84.90478630355454	87.60710267981739
URS000067F0FA_GR_chr8_85050207_85050276_70_+	snoRNA	76.49734333073079	80.9604238058585	94.74888564008258	107.33173384446953
URS0000BE220F_GR_chr8_85053588_85053662_75_+	snoRNA	2.282140673529422	3.0581475635978297	2.5739786860462677	3.9830770663276334
URS0000627957_GR_chr8_105308364_105308447_84_-	precursor_RNA	192.09403167166417	123.16031645727499	179.82595509150633	114.44816486964157
URS000075B103_GR_chr8_105308364_105308460_97_-	precursor_RNA	38.64325239334385	26.821018195245728	197.83011451784063	127.94185452291478
URS0000EFC5E4_GR_chr8_105308378_105308440_63_-	precursor_RNA	98.07371989862868	28.920370042598204	179.71186029159293	114.3397818202177
URS00005FDE70_GR_chr8_105308379_105308400_22_-	miRNA	282.97977374242595	185.1787693046031	178.10540550881228	113.19959214027845
URS0000638171_GR_chr8_107551229_107551326_98_+	precursor_RNA	1.9840756015544678	1.4154379744424093	82.87960360509173	101.04660080837866
URS000075E179_GR_chr8_107551244_107551313_70_+	precursor_RNA	187.34239116979327	205.97534471092044	82.87960360509173	100.93821775895478
URS000018A236_GR_chr8_107551288_107551310_23_+	miRNA	212.51280292994838	208.9743741448411	73.3675201363117	88.61940036143645
URS00006FC13B_GR_chr8_109839295_109839379_85_+	snoRNA	19.9629865964475	16.38409256355875	53.6530796592756	51.69112776173165
URS000008376E_GR_chr8_109839312_109839375_64_+	snoRNA	117.78700363254276	114.23098454629667	42.9064904554326	43.01831614683268
URS000068BC5D_GR_chr8_110838528_110838616_89_-	snoRNA	17.800694531275155	16.876889060787466	10.60511165195038	11.172124734613671
URS000065E2B2_GR_chr8_110842383_110842458_76_-	snoRNA	91.28561264934163	106.23037678192767	112.82264289436401	141.14074228175502
URS00006DB71B_GR_chr8_111062561_111062631_71_+	tRNA	70.71991281739137	386.89479772134825	31.64419275598105	46.339172781180395
URS00004DA540_GR_chr8_111062593_111062628_36_+	piRNA	1.140781437523092	2.032728480700963	NA	NA
URS000068438B_GR_chr8_123103038_123103123_86_+	snoRNA	7.146040138663042	7.593954634068052	102.38525059828632	93.47279331463784
URS00001AA508_GR_chr8_123103058_123103105_48_+	snoRNA	243.7068241077358	209.53449755415585	99.58080041641499	91.62161083047795
mmu_piR_002163_DQ545504	piRNA	9.82595117155056	3.9802509027133848	NA	NA
URS000075D671_GR_chr9_3038669_3038743_75_-	precursor_RNA	2.391954031551302	3.4660846159519654	1.3702785469599148	2.251115936534012
URS00006F3BD2_GR_chr9_15314074_15314144_71_+	snoRNA	60.24850459356836	69.77404269214094	73.42342658826927	89.96551783528105
URS0000640C4B_GR_chr9_15315522_15315595_74_+	snoRNA	48.929088282045946	53.19566583115136	60.61514434999116	70.79797554466766
URS000063C8BF_GR_chr9_15326264_15326333_70_-	snoRNA	4.746851375926746	4.748176225771798	3.82331674509798	4.468633127746621
mmu_piR_015386_DQ694010	piRNA	1.0954273191250474	1.9314614663837297	NA	NA
URS000084F20F_GR_chr9_20889486_20889568_83_+	snoRNA	56.870936600913886	43.296926339885864	34.17937921005676	28.218610748001705
URS00006C047B_GR_chr9_20890757_20890836_80_+	snoRNA	5.842279035333585	9.335396603874177	7.952407553963869	13.114348980289622
URS0000759E15_GR_chr9_21496495_21496564_70_-	precursor_RNA	63.82215758703346	95.15999747758225	44.77878612201147	74.27381993969152
URS0000EFDE9C_GR_chr9_21496497_21496559_63_-	precursor_RNA	88.3001227822245	162.28811670710314	44.74113483804005	74.2282990589335
URS0000106B19_GR_chr9_40803583_40803669_87_+	snRNA	428.1347231646738	496.1862810203349	237.79638197950493	271.4453472821104
URS0000106B19_GR_chr9_40803995_40804081_87_+	snRNA	308.60266534765145	283.14099211685567	239.83411510595823	273.60216996564566
URS00002646B7_GR_chr9_40804748_40804838_91_+	snoRNA	97.29565128881725	94.63531766837274	57.50377915635279	59.53047372656097
URS0000EFEB26_GR_chr9_41531436_41531493_58_+	precursor_RNA	68.93787714801188	65.16120545738266	38.688405702634256	37.81809743547486
URS000040D674_GR_chr9_41531437_41531458_22_+	miRNA	84.35237283368804	73.23073971628511	38.479612218792745	37.727055673958795
URS0000EFE566_GR_chr9_41536731_41536798_68_+	precursor_RNA	74.14428248718812	45.6200020886537	711.5841662038848	492.0893916382592
URS0000EFBFB5_GR_chr9_41581939_41582001_63_+	precursor_RNA	522.6408038699518	454.72081790029034	151.28970468516627	137.95969978116412
URS00002DABEA_GR_chr9_41581980_41582001_22_+	miRNA	12.414295436680144	7.644891065578495	4.349293772698746	2.6683906768159544
URS0000A7FE38_GR_chr9_42862051_42862129_79_-	precursor_RNA	44.684894363992804	33.73557235190862	NA	NA
URS0000EFD295_GR_chr9_51103043_51103098_56_-	precursor_RNA	9.309910771069626	16.09261710783137	2.8808936978133093	5.419152471194058
URS0000696030_GR_chr9_64175048_64175115_68_+	snoRNA	69.83349440154656	82.73093039186718	87.59742358151075	111.91200151312275
URS00002C2BC8_GR_chr9_64175432_64175522_91_+	snoRNA	83.33435213610008	127.2099097910986	35.2381789532531	57.72047680118215
URS0000A7BBEE_GR_chr9_64175873_64175942_70_+	snoRNA	7.325091313517302	10.762433405041692	3.4582133853751054	5.885199583716748
URS00006BD5AE_GR_chr9_64176661_64176759_99_+	snoRNA	1.1867123335589982	2.4143267523717986	3.25626558952839	6.208181070999914
URS00006ABD30_GR_chr9_64177123_64177193_71_+	snoRNA	39.5266705446264	44.101702031486944	48.82801057093798	58.571283739159625
URS0000EFC1C9_GR_chr9_67236663_67236721_59_-	precursor_RNA	17.3444232664755	15.841269536385152	4.364126096687489	4.5358306183894275
URS00002F9BED_GR_chr9_78175341_78175377_37_-	piRNA	3.925281141794305	7.242980257115395	21.967812775325726	49.52780209523098
mmu_piR_029675_DQ714875	piRNA	11.045559226529802	21.24607516292666	9.82584416854187	22.085213981104268
URS00006C1DAC_GR_chr9_88521529_88521600_72_-	snoRNA	51.88569945430031	35.79424624691798	115.35897029643886	138.46368096098516
URS00005D0DC5_GR_chr9_88521530_88521590_61_-	misc_RNA	188.79849643151243	235.645171525275	81.80825343390491	110.64500366535758
URS00006FBAA2_GR_chr9_88521797_88521868_72_-	snoRNA	70.86981068997653	52.78268046950874	73.28423093237491	95.2535268166722
URS00005D0DC5_GR_chr9_88521798_88521858_61_-	misc_RNA	103.30886407685104	148.67881023897596	50.50976792166147	75.31321338366655
URS00005D0DC5_GR_chr9_88598349_88598409_61_-	misc_RNA	19.15124812413849	26.7842503691555	27.723895430956677	37.693456928637396
URS00000B0351_GR_chr9_106178840_106178927_88_+	precursor_RNA	8.284795878676881	10.144902042486368	754.3640114314135	604.6690327358331
URS0000EFC049_GR_chr9_106178845_106178923_79_+	precursor_RNA	696.6931619521154	526.647199535347	754.0502507316517	604.3438835875614
URS00004AFF8D_GR_chr9_106178846_106178867_22_+	miRNA	1713.706525392163	1267.973484268191	695.0335745284473	554.7944048824456
URS000029979D_GR_chr9_106178903_106178923_21_+	miRNA	2.008279505155309	2.8772122508290012	2.1392774983762197	3.305683007428376
URS000075C2AC_GR_chr9_108568319_108568392_74_+	precursor_RNA	7.034720012865087	3.673997768547595	947.7455697006308	841.0383737328928
URS0000EFE7A5_GR_chr9_108568324_108568388_65_+	precursor_RNA	2613.414960713338	2005.5773142988646	946.7187165014102	840.6048415351972
URS00005C2E31_GR_chr9_108568325_108568347_23_+	miRNA	1163.5230560045854	1109.7380920267694	784.9414178082043	708.2528807312249
URS000026D6B6_GR_chr9_108568367_108568388_22_+	miRNA	8.396775810870006	4.425110548256076	2.4416287181467253	1.5173626919343364
URS00006EF746_GR_chr9_108568777_108568861_85_+	precursor_RNA	1.9895568606640062	1.7541509280302576	27.06899127945377	28.82989114675239
URS0000EFF258_GR_chr9_108568788_108568851_64_+	precursor_RNA	82.90616773043261	81.86214625271337	26.98342017951872	28.72150809732851
URS00002895D7_GR_chr9_108568830_108568850_21_+	miRNA	1.1299502680758235	1.4485310492417827	NA	NA
URS000075DB33_GR_chr9_110281353_110281371_19_+	miRNA	4.564280326213468	7.162502333280687	43.23622442718232	67.70689097509857
URS0000EFE85C_GR_chr9_112118643_112118701_59_-	precursor_RNA	4.08761903614049	3.4604627011053046	56.533973357088904	27.971497395315254
URS000063B3DC_GR_chr9_119031803_119031876_74_+	precursor_RNA	21.814272332803885	14.333279869849946	3228.4720962694864	2644.9452555645807
URS0000EFB9BB_GR_chr9_119031810_119031871_62_+	precursor_RNA	5371.300543067241	5092.745575710782	3228.4720962694864	2644.901902344811
URS0000EFE57B_GR_chr9_122682897_122682958_62_+	precursor_RNA	0.9173673851316066	1.3049516775368204	3.1261975176271157	2.0809545489385184
mmu_piR_000273_DQ540188	piRNA	23.63332589723491	12.607318156622338	3.114788037635776	2.048439634111354
URS00000F8AD0_GR_chrM_1_68_68_+	tRNA	277.29294427711807	258.06515319440916	400.7568437478127	532.2388084668418
URS0000078A05_GR_chrM_1025_1093_69_+	tRNA	10670.64917832431	17518.67679659655	21049.052989543095	36205.973275768236
URS00004A62C8_GR_chrM_2410_2432_23_+	piRNA	6.1161357800444005	7.725845865534919	189.88797549586894	290.0178666313867
URS0000361139_GR_chrM_2676_2750_75_+	tRNA	2940.400884722002	5584.015858802275	3053.95611316595	5514.045082456149
URS0000274D65_GR_chrM_3706_3774_69_+	tRNA	1129.6274849344593	2637.6175042071955	1935.7392210187122	3902.9982502607986
URS000003C3D4_GR_chrM_3772_3842_71_-	tRNA	1436.6721040816337	3364.325786618852	964.9350922555833	2303.7695057746278
URS00002B804C_GR_chrM_3772_3842_71_+	tRNA	316.4680938621798	515.6582531968055	964.9350922555833	2303.7695057746278
URS0000285058_GR_chrM_3845_3913_69_+	tRNA	77171.21421754846	31698.822566075087	32769.8897032106	15246.835333907218
URS0000248C25_GR_chrM_5018_5086_69_-	tRNA	1635.1991773275904	2884.7051015990683	1331.2227560015594	2487.065835129801
URS00005C9DF8_GR_chrM_5018_5086_69_+	tRNA	55.56760493320625	95.88944866729142	1331.2227560015594	2487.065835129801
URS00004795E3_GR_chrM_5191_5256_66_-	tRNA	464.43041707105573	1595.8262009953685	509.31804586541125	985.6820561720277
URS0000098F8D_GR_chrM_5192_5257_66_-	tRNA	3141.8314280132813	3815.924261497748	639.8173961103581	1040.9985969369882
URS0000587AC1_GR_chrM_5192_5257_66_+	tRNA	9.683509553597142	19.65708329901117	639.8173961103581	1040.9985969369882
URS000050D29C_GR_chrM_9808_9876_69_+	tRNA	6.593030843708652	33.239637306898445	243.28890564733595	553.425526968222
URS0000283DA3_GR_chrM_9809_9875_67_+	tRNA	1152.841018795869	2370.193430777261	241.65620906057524	548.7021936743294
URS000002672F_GR_chrM_11612_11670_59_+	tRNA	189.62471049126364	331.6098079835215	17132.497973955888	31655.205305507207
URS000032FBC4_GR_chrM_11613_11671_59_+	tRNA	99076.72513571772	172034.5629395816	17122.8615271552	31638.090538172684
URS000007C7E9_GR_chrM_11614_11672_59_+	tRNA	230.86063553413447	402.4055476098446	1476.061540699622	3089.5303566403527
URS00001BD420_GR_chrM_11671_11741_71_+	tRNA	2742.141492446509	6608.788397309418	1234.7419112987914	2896.6106963268326
URS000009FCC7_GR_chrM_11672_11742_71_+	tRNA	484.2572188108639	430.0622887901588	942.21311285283	2158.5394710381097
URS00005108B4_GR_chrM_14124_14144_21_+	tRNA	4.016567177073632	8.047755626285024	3.000693237722378	5.384469895378417
URS00002D0E0C_GR_chrM_15289_15355_67_+	tRNA	593.6332834237796	1127.116957208305	187.2946006938374	336.8122482201474
URS0000571125_GR_chrM_15289_15355_67_-	tRNA	42.5101901801664	41.24424773534788	187.2946006938374	336.8122482201474
URS000011CEF5_GR_chrM_15354_15420_67_-	tRNA	1092.769457331452	1357.656373767366	380.39776765126595	567.8588976600003
URS00001C1C19_GR_chrM_15356_15422_67_+	tRNA	3941.8472347742704	4538.561164204609	402.67021354236044	674.360417345883
URS000024569D_GR_chrM_15356_15422_67_-	tRNA	327.02831767547036	1475.5678804826991	402.67021354236044	674.360417345883
URS0000042F48_GR_chrM_15368_15461_94_+	misc_RNA	293.42924025600297	347.1932877679927	184.26424280813754	364.33178829936503
URS0000371834_GR_chrM_15374_15422_49_-	tRNA	32.896986247665716	126.50560664271002	39.06263664635021	154.55964763092575
URS000014F5C7_GR_chrM_15394_15422_29_+	tRNA	2.6719596682480455	3.1568822012687177	24.428837609457734	112.23606683090014
URS0000B54BD6_GR_chrM_15396_15422_27_-	tRNA	2.971209261141817	19.19276556003155	4.876411748298648	19.216314662854135
URS0000540159_GR_chrM_16132_16155_24_-	miRNA	6.8464209997428895	13.359274417016689	123.34674723837587	184.26635764751734
URS0000EFBCB0_GR_chrX_7237694_7237716_23_-	miRNA	1.5518554538309317	2.977668672468756	NA	NA
URS0000EFF48C_GR_chrX_7241983_7242042_60_-	precursor_RNA	1.7339773315784421	1.5533219169290062	NA	NA
URS000038A4CD_GR_chrX_7241984_7242005_22_-	miRNA	1.7344203784719496	4.023872009376325	NA	NA
URS0000EFE049_GR_chrX_7247991_7248051_61_-	precursor_RNA	2.0082897136090767	4.426277105259701	NA	NA
URS000075BC73_GR_chrX_7248402_7248497_96_-	precursor_RNA	0.9159814173917787	1.1305788121684324	18.51188128594889	21.432748023572504
URS0000EFD1CA_GR_chrX_7248418_7248477_60_-	precursor_RNA	55.86388386605369	60.11307415105254	18.51188128594889	21.432748023572504
URS00004B4B85_GR_chrX_7248419_7248440_22_-	miRNA	2.555782360147535	2.333618934909786	1.140947999133984	1.151027984881618
URS0000EFEBCB_GR_chrX_7807141_7807201_61_+	precursor_RNA	33.41053476458201	18.831789681781085	12.353043986623645	7.74396888133631
URS000067519D_GR_chrX_19146305_19146374_70_-	precursor_RNA	61.184226778573844	34.59892771265723	58.465598319622735	51.144877192635285
URS0000EFDC60_GR_chrX_19146306_19146369_64_-	precursor_RNA	16.939555990058267	24.688456230475765	58.437074619644385	51.117781430279315
URS0000170CF4_GR_chrX_19146307_19146329_23_-	miRNA	106.53026008123484	90.85911074079685	54.98000218226842	47.18564439718091
URS000075A2FD_GR_chrX_19146893_19146971_79_-	precursor_RNA	4.73051036369939	3.3818016785186424	21.749891707491134	12.28738631318541
URS0000EFC1AD_GR_chrX_19146899_19146963_65_-	precursor_RNA	27.302040012182548	13.701724673597635	21.749891707491134	12.233194788473469
URS00005D117C_GR_chrX_19146900_19146923_24_-	miRNA	67.46001869215972	35.65153357096363	15.232796736437818	8.652218835508434
URS00006E7572_GR_chrX_52741844_52741923_80_-	precursor_RNA	14.990123456927241	12.898630462033564	37.10362893183716	26.88983456206492
URS0000EFBA86_GR_chrX_52741853_52741874_22_-	miRNA	82.16959001983186	52.55415137212182	36.70429713214026	26.664397819263247
URS0000EFBDC6_GR_chrX_52741990_52742056_67_-	precursor_RNA	10.163017981425863	10.783721619416314	12.787745174293692	16.841642049976894
URS0000EFBD0D_GR_chrX_53048007_53048065_59_-	precursor_RNA	25.193982059058765	29.133036479701147	6.422396287125196	8.074537182079148
URS0000EFD0CC_GR_chrX_53048170_53048227_58_-	precursor_RNA	10.216887991956717	40.238443447575	7.013407350676599	9.067325914801899
URS000069971F_GR_chrX_53049403_53049487_85_-	precursor_RNA	5.499596214759013	4.777352080826271	3.9476800770035845	3.955981303971663
URS0000EFD053_GR_chrX_53049413_53049474_62_-	precursor_RNA	3.8115477375257223	3.7532801165477423	3.9476800770035845	3.955981303971663
URS000075AD08_GR_chrX_53049414_53049436_23_-	miRNA	5.568410380760042	5.5529399874090535	2.646999357990843	2.850474199848075
URS0000EFC366_GR_chrX_53053275_53053338_64_-	precursor_RNA	235.87838966853352	194.75014800894292	99.32750996060724	88.34844273787674
URS00006ED333_GR_chrX_53053984_53054054_71_-	precursor_RNA	3.9408143250468632	2.572015402109281	2.3218291782376577	1.980158312974309
URS0000EFBD8C_GR_chrX_53053987_53054009_23_-	miRNA	3.3775649301183392	2.897189781339683	2.065115878432511	1.571554216646277
URS0000EFF31A_GR_chrX_53054267_53054329_63_-	precursor_RNA	128.2622951521789	150.57339747688937	119.31691890543463	134.44266982735917
URS0000EFBF65_GR_chrX_53054268_53054289_22_-	miRNA	29.797620057927276	39.33988211870342	10.672427583899287	14.317400828894703
URS0000EFDE76_GR_chrX_53054269_53054290_22_-	miRNA	3.2300037726005444	4.328183783752498	11.642233383163173	15.391476848685365
URS0000EFEA33_GR_chrX_53054269_53054327_59_-	precursor_RNA	602.6232990250562	606.5851664360843	118.15201099831883	132.93722927086145
URS0000EFD487_GR_chrX_53054270_53054291_22_-	miRNA	11.97099026929232	11.614605230779032	5.760646447627485	6.920257705714813
URS00001EC648_GR_chrX_57391448_57391509_62_-	snoRNA	40.55432598088008	58.530128844209734	24.824746565157223	38.19310278648149
URS00006688B6_GR_chrX_57391449_57391519_71_-	snoRNA	1.6196273367023055	1.34517467909716	41.88420104820855	57.32596250127923
URS0000EFD732_GR_chrX_59097667_59097726_60_-	precursor_RNA	8.73353534628691	6.164359984169261	2.636730825998637	1.7048653674376508
URS0000EFDA8D_GR_chrX_59097668_59097725_58_-	precursor_RNA	3.9552960375613733	1.3179617867397773	2.1894792103381153	1.3612911007639477
URS00004BF607_GR_chrX_66810438_66810460_23_-	miRNA	2.008283588536816	9.657306364624283	NA	NA
URS0000EFE2C8_GR_chrX_66813960_66814017_58_-	precursor_RNA	2.008283588536816	2.7362368355533593	NA	NA
URS0000EFC87D_GR_chrX_67988098_67988156_59_-	precursor_RNA	4.38121008311096	2.333849150968544	NA	NA
URS000075D9C5_GR_chrX_67988374_67988451_78_-	precursor_RNA	4.290425282911615	2.2063868379654163	2.205452482325991	1.2648301867766933
URS0000EFE3BA_GR_chrX_72261035_72261105_71_-	precursor_RNA	3.194996942941191	3.2995803678075917	NA	NA
URS00007E3675_GR_chrX_96242884_96242906_23_+	miRNA	11.684558410948965	22.694671020890866	5.533597795799822	11.307603546393523
URS00006C1BA4_GR_chrX_100381097_100381185_89_+	precursor_RNA	2.8644785158759163	1.2280279156288572	15.422194104294059	12.829301560304815
URS0000EFEFA5_GR_chrX_100381114_100381136_23_+	miRNA	5.904042902881019	10.769054534966912	1.5288703188395385	2.926342334444792
URS0000EFF3DA_GR_chrX_100381151_100381173_23_+	miRNA	41.53495311231785	28.167144691997585	13.848826813488296	9.875863463504054
URS0000EFD908_GR_chrX_103572929_103572986_58_-	precursor_RNA	5.970464207318961	5.190211371770056	7.9387161779742605	5.383386064884178
URS00004505E4_GR_chrX_103572930_103572952_23_-	miRNA	12.779925500196784	6.599106567130769	7.910192477995911	5.383386064884178
URS0000EFF3C0_GR_chrX_103573081_103573133_53_-	precursor_RNA	6.116346074192009	4.667859840095966	1.7000125187096362	1.341782151867649
URS00001EFEC1_GR_chrX_103573082_103573103_22_-	miRNA	2.2819303793818126	1.528912243640038	NA	NA
URS0000EFED0E_GR_chrX_113074826_113074888_63_-	precursor_RNA	44.753519333317335	40.661959742964285	18.556378257915114	17.05732431833042
URS00001C248E_GR_chrX_113074827_113074851_25_-	miRNA	35.236045176020944	27.120753699983297	7.519988262292088	6.259121104229138
URS00006C8DAD_GR_chrX_142739000_142739097_98_+	precursor_RNA	42.447811083138575	56.25381371718065	25.056359008981424	31.502617145545305
URS0000013DD8_GR_chrX_142739060_142739080_21_+	miRNA	17.52683710600076	13.600706253932085	24.84642457714077	31.21431823407778
URS00005D05D7_GR_chrX_151912347_151912427_81_+	precursor_RNA	42.31419331233995	28.256820940376084	1978.5430261542226	1251.3234911574891
URS0000EFCD4D_GR_chrX_151912352_151912423_72_+	precursor_RNA	5376.350721292495	2917.9837847102854	1978.4574550542875	1251.2010183116402
URS00004747E1_GR_chrX_151912403_151912423_21_+	miRNA	0.9125724743970338	1.6898787315474653	10.810482291794498	7.952064336230162
URS0000EFD707_GR_chrX_151913228_151913307_80_+	precursor_RNA	56.769823908038	43.62346944064208	96.95547907040769	83.29128965175845
